,input,answer,predict,bleu
4798,お店を持つことができました,凄いですね,あーししししでし,1.2882297539194154e-231
4799,お店を持つことができました,へえ,あ,0.0
4800,お店を持つことができました,わー素敵ですね,あそういうししねー,1.2882297539194154e-231
4801,お店を持つことができました,あー,へあーそうなんですかー,1.4256605770826504e-231
4802,お店を持つことができました,へえ,そうでーー,0.0
4803,お弁当を買ってきてくれたんですね,ええへー,はあそうなんですね,0.5081327481546147
4804,お弁当を買ってきてくれたんですね,あーはい,うーん,0.0
4805,お弁当を買ってきてくれたんですね,はええ,しーしっでんですないねー,6.484592771860512e-155
4806,お弁当を買ってきてくれたんですね,はいお弁当を,うーん,0.0
4807,お弁当を買ってきてくれたんですね,ええあーそうなんですか,へそうなんですか,0.7598356856515925
4808,お手伝いはしっかりできるようにって,あー,そういうですね,0.0
4809,お手伝いはしっかりできるようにって,はあ,うーんそうですねね,0.0
4810,お手伝いはしっかりできるようにって,あー,あ,0.0
4811,お手伝いはしっかりできるようにって,んー,ええあ,0.0
4812,お手伝いはしっかりできるようにっていうことがわたくしの,うーん,そうでーーでのしないないないです,0.0
4813,お手伝いはしっかりできるようにっていうことがわたくしの願いです,へえ,へあ,0.0
4814,お手伝いはしっかりできるようにっていうことがわたくしの願いです,凄いです,はー,1.5319719891192393e-231
4815,お手伝いはしっかりできるようにっていうことがわたくしの願いです,あー,そういう,0.0
4816,お手伝いはしっかりできるようにっていうことがわたくしの願いです,うん健康だからできるんですよ,で,0.0
4817,お手伝いはしっかりできるようにっていうことがわたくしの願いです,あーそうですかー,そういうのはないですねね,9.709385502639237e-232
4818,お手前も違いますけれども,そうなんですか,あはい,0.0
4819,お手前も違いますけれども,そうなんですか,あ,0.0
4820,お手前も違いますけれども毎年京都のくろ谷さんのお寺に行って,はあ,あーしのですね,0.0
4821,お手玉3っつぐらいで,わー,あーそうなんですね,0.0
4822,お手玉それからあやとり,ええあやとり,うーん,1.821831989445342e-231
4823,お手玉それからあやとり,ええええええああ,あ,1.821831989445342e-231
4824,お手玉それからあやとり,あはいうーん,そうですねね,0.0
4825,お手玉それからあやとり,あーいいなーはい,えあ,1.821831989445342e-231
4826,お手玉それからあやとり,はいあーあーすごいあやとり,へあーそうなんですかー,1.2882297539194154e-231
4827,お手玉それからあやとり,あやとり,あーそうなんですね,1.1640469867513693e-231
4828,お手玉それからあやとり,うんうーんはーああああ,あはい,1.491668146240062e-154
4829,お手玉それからあやとり,あお手玉ええ,そうですねね,0.0
4830,お料理屋さんになりたかったんですけど,あへえ,うーん,0.0
4831,お料理屋さんになりたかったんですけど,はいあはい,あで,1.5319719891192393e-231
4832,お料理屋さんになりたかったんですけど,あーそうなんですか,あで,1.5319719891192393e-231
4833,お料理屋さんになりたかったんですけど,お料理屋さん,そういうしえあ,1.4488496539373276e-231
4834,お料理屋さんになりたかったんですけど,へーあーそうですかー,へあ,1.5319719891192393e-231
4835,お料理屋さんになりたかったんですけど,はあ,うーんそうですか,8.636168555094496e-78
4836,お料理屋さんになりたかったんですけど,あーそうだったんですか,あーでしの,1.384292958842266e-231
4837,お料理屋さんになりたかったんですけど,えーお料理屋さんにですか,あー,1.821831989445342e-231
4838,お料理屋さんになりたかったんですけど,あそうですか,へあ,1.5319719891192393e-231
4839,お料理屋さんになりたかったんですけどそれはわたくしのうちがお料理屋,はー,でです,0.0
4840,お栽培方法について,栽培方法なんですね,そういう,0.0
4841,お正月のあの挨拶状ですかそういうのも,あ,へしししのしん,0.0
4842,お正月のあの挨拶状ですかそういうのも書いたりなんかも,えー,ししの,0.0
4843,お正月のあの挨拶状ですかそういうのも書いたりなんかも,ええはーそうなんですねー,はいそういうのうか,9.97486269044271e-232
4844,お正月のあの挨拶状ですかそういうのも書いたりなんかも,あっ素晴らしい,あしのそういうんない,9.97486269044271e-232
4845,お正月のあの挨拶状ですかそういうのも書いたりなんかも,あそうなんですか,そうでーーえあ,1.1862177682648818e-231
4846,お正月のあの挨拶状ですかそういうのも書いたりなんかも,へー,でふですね,1.2882297539194154e-231
4847,お正月のあの挨拶状ですかそういうのも書いたりなんかも,あー,あはははそうなんですね,0.3303164318013807
4848,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,凄いですねうーん,へあんです,1.384292958842266e-231
4849,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,あー素敵ですねうん,そういうないそういうしの,0.0
4850,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,憧れです書道,そういううん,1.5319719891192393e-231
4851,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,はがきも書かれてうーん,はーそうなんですか,0.6434588841607617
4852,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,お上手なんですねうーん,はいああんですね,6.86809206056511e-78
4853,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,凄い,で,0.0
4854,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,わー素晴らしいですね,はいしない,0.0
4855,お正月のあの挨拶状ですかそういうのも書いたりなんかもしております,あそうなんですかうーん,あ,1.821831989445342e-231
4856,お正月は,はあそうなんですね,あそういうし,1.0032743411283238e-231
4857,お正月は,そうなんですか,そういうですね,1.133422688662942e-154
4858,お正月は,えー,えーしししないないっ,1.384292958842266e-231
4859,お正月は自宅でやっぱり,うーん,うーんそうですか,1.2882297539194154e-231
4860,お正月は自宅でやっぱり両親や,あー,えあ,0.0
4861,お正月は自宅でやっぱり両親やお兄ちゃんと,そうですよね,あーしのですね,8.38826642100846e-155
4862,お正月は自宅でやっぱり両親やお兄ちゃんと,そうなんですね,そういうしはい,1.2882297539194154e-231
4863,お正月は自宅でやっぱり両親やお兄ちゃんと過ごしたいと,ああそうか,うーん,0.0
4864,お正月は自宅でやっぱり両親やお兄ちゃんと過ごしたいということなので,そうだねうーん,そうですか,1.646211035903463e-231
4865,お正月は自宅でやっぱり両親やお兄ちゃんと過ごしたいということなので,そうですねうん,あん,0.0
4866,お正月は自宅でやっぱり両親やお兄ちゃんと過ごしたいということなので,そうですね,へあ,1.5319719891192393e-231
4867,お正月は自宅でやっぱり両親やお兄ちゃんと過ごしたいということなので,あそうか,そういうですね,1.384292958842266e-231
4868,お母さんありがとうって,うん,あーはい,0.0
4869,お母さんが子供を連れてきた,あっ,うーん,0.0
4870,お母さんが子供を連れてきたとこから,塾ですか,あそうなんですね,1.1640469867513693e-231
4871,お母さんが子供を連れてきたとこからはじまるんですけど,あーあそうですね,そういうですね,0.0
4872,お母さんが子供を連れてきたとこからはじまるんですけど,あーはい,そういうしはい,1.2882297539194154e-231
4873,お母さんが子供を連れてきたとこからはじまるんですけど,へー,あはい,1.5319719891192393e-231
4874,お母さんが子供を連れてきたとこからはじまるんですけどそれでそこのうちは複雑でして,あーそーなんですねー,うーんそういうしない,0.0
4875,お母さんが子供を連れてきたとこからはじまるんですけどそれでそこのうちは複雑でして,あはい,へあ,1.5319719891192393e-231
4876,お母さんに対する感謝って,いやー,でーしないしのの,0.0
4877,お母さんに対する感謝っていうことだろうなと,あー,でで,0.0
4878,お母さんに対する感謝っていうことだろうなと,そ,そういうのうん,0.0
4879,お母さんに対する感謝っていうことだろうなと,そうですよ,あしのそういうんない,0.0
4880,お母さんに対する感謝っていうことだろうなと思って,そうですねそれはそうで,そうでーー,1.133422688662942e-154
4881,お母さんに対する感謝っていうことだろうなと思って,そうですよ,うーん,2.4655814830110698e-232
4882,お母さんに対する感謝っていうことだろうなと思って,感謝ですーうーん,あそういうのしです,1.2882297539194154e-231
4883,お母さんに対する感謝っていうことだろうなと思って,もー絶対そうです,あーそうなんですね,1.384292958842266e-231
4884,お母さんに対する感謝っていうことだろうなと思ってそれはそれは,もうそれはそうですよ,あー,0.0
4885,お母さんに対する感謝っていうことだろうなと思ってそれはそれは,はええ,そういうしですか,1.2882297539194154e-231
4886,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番,絶対そう,はーあんですね,0.0
4887,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番,あー,でっです,0.0
4888,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかった,そうですね,そうですねね,1.5319719891192393e-231
4889,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかったことでございます,はーいそうですねー,へ,0.0
4890,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかったことでございます,はあそうなんですね,あししでしっ,0.0
4891,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかったことでございます,うーん嬉しかったですよね,へでで,0.0
4892,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかったことでございます,嬉しいと思います,へあんです,9.918892480173173e-232
4893,お母さんに対する感謝っていうことだろうなと思ってそれはそれは一番嬉しかったことでございます,嬉しいですよねはい,うんそうですねー,8.636168555094496e-78
4894,お絵かきですよねしたりして,あお絵かきですか,あ,6.702145341854094e-232
4895,お絵かきですよねしたりして,えーはいはー,あー,0.0
4896,お絵かきですよねしたりして,あお絵かき,へあ,1.5319719891192393e-231
4897,お絵かきですよねしたりして,あっなるほど,へあんです,1.384292958842266e-231
4898,お絵かきですよねしたりして遊んでおりました,あ楽しかったですね,そういうしえあ,1.6034157163765524e-231
4899,お絵かきですよねしたりして遊んでおりました,はーそうなんですね,へあ,1.5319719891192393e-231
4900,お絵かきですよねしたりして遊んでおりました,はいあそうですか,ああはいうん,1.646211035903463e-231
4901,お絵かきですよねしたりして遊んでおりました,うんええ,あしのそういうんない,1.2183324802375697e-231
4902,お絵かきですよねしたりして遊んでおりました,ええそうなんですか,あそういうし,7.422680762211792e-155
4903,お絵かきですよねしたりして遊んでおりました,わー楽しかったですねー,そうですねね,1.5319719891192393e-231
4904,お絵かきですよねしたりして遊んでおりました,はいあそうですか,あはい,1.821831989445342e-231
4905,お話をうかがって,いいですね将棋は頭に,あ,0.0
4906,お話をうかがって,はー凄いうーん,あ,0.0
4907,お話をうかがって,へえ,あー,0.0
4908,お話をうかがって,うーん,でのないしねですねー,1.171778691554733e-231
4909,お話をするっていうことが何よりの,笑いはいいですね,えーあん,0.0
4910,お話をするっていうことが何よりの楽しみですし,あーそーなんですねー大切ですね笑うの,でで,0.0
4911,お話をするっていうことが何よりの楽しみですし,あーあいいことですよねーうーん,へそうなんですか,4.888731610154635e-78
4912,お酒を飲むだり,あー,うーん,0.0
4913,お酒を飲むだり,お酒ですか,でない,0.0
4914,お酒を飲むだり飲んで,ああ,あー,1.821831989445342e-231
4915,お酒を飲むだり飲んで,あー,あーそうなんですね,1.1640469867513693e-231
4916,お酒を飲むだり飲んで友達と,あーええええ,そうでーー,0.0
4917,お隣の,お隣の,そういうですね,0.0
4918,お隣の国なのですから,お隣の国ですものね,はーそうなんですか,1.331960397810445e-231
4919,お隣の国なのですから,はいそうですよねー,あそうなんですか,1.384292958842266e-231
4920,かあー二十六歳そうですね,二十六歳うん,うーん,1.821831989445342e-231
4921,かあー二十六歳そうですね,二十六歳の時からはい,えーそうなんですねー,0.0
4922,かあー二十六歳そうですね,うーん,あは,0.0
4923,かあー二十六歳そうですね,て皆さんはい,うーん,1.821831989445342e-231
4924,かいあの地上にでましてから,ええ地上に出て,そういうないなんですね,0.0
4925,かいまーしてもいるいるおりますけども海外旅行に,ああ,へでーですかー,0.0
4926,かいまーしてもいるいるおりますけども海外旅行に最近は,あっはい,そういうしですねそういうし,0.0
4927,かいまーしてもいるいるおりますけども海外旅行に最近はとてもおー,うーんあー,うんでののうーん,9.97486269044271e-232
4928,かいまーしてもいるいるおりますけども海外旅行に最近はとてもおー,あーいいですね海外旅行,そうですねね,1.5319719891192393e-231
4929,かお><きいきいしの塗り絵という,うん,でっねね,0.0
4930,かお><きいきいしの塗り絵という目の,へー,ええあ,0.0
4931,かお><きいきいしの塗り絵という目の大きな,へー,はーしののないんですねしっ,0.0
4932,かお><きいきいしの塗り絵という目の大きな顔の,きんし,でない,1.5319719891192393e-231
4933,かお><きいきいしの塗り絵という目の大きな顔の,知らない,そういうないそういうしの,1.2882297539194154e-231
4934,かお><きいきいしの塗り絵という目の大きな顔の大きな,ほう,そうなんですか,0.0
4935,かお><きいきいしの塗り絵という目の大きな顔の大きな,あーはいはい,あーでしの,1.384292958842266e-231
4936,かお><きいきいしの塗り絵という目の大きな顔の大きな,へえ,あ,0.0
4937,かくれんぼとか,かくれんぼとか,へあ,0.0
4938,かくれんぼとか,縄跳び,そういうのないですか,0.0
4939,かくれんぼとか鬼ごっことか,はぁーはいはいかくれんぼに鬼ごっこ,はいーそうなんですか,1.331960397810445e-231
4940,かくれんぼとか鬼ごっことか,うんあはいええ,うんそうでねー,1.2882297539194154e-231
4941,かくれんぼとか鬼ごっことか,鬼ごっことかはい,へあんです,0.0
4942,かくれんぼ鬼ごっこ,かくれんぼ鬼ごっこ,えーでないですか,1.4488496539373276e-231
4943,かくれんぼ鬼ごっこ,えーええ,あーでっののないっ,1.1640469867513693e-231
4944,かくれんぼ鬼ごっこ,あー私もしました,そういうないそういうしの,0.0
4945,かくれんぼ鬼ごっこ,あーはいあー懐かしいです,はーあんですね,1.2183324802375697e-231
4946,かくれんぼ鬼ごっこ,あーはいはいうーん,そうですねね,0.0
4947,かくれんぼ鬼ごっこそんなことを,なつかしい,そうなんです,0.0
4948,かくれんぼ鬼ごっこそんなことを,あー,そういうしえあ,0.0
4949,かくれんぼ鬼ごっこそんなことをしていました,そうですかー,あー,9.070367381327683e-233
4950,かくれんぼ鬼ごっこそんなことをしていました,そうなんですか,はいそういうのうか,1.4488496539373276e-231
4951,かくれんぼ鬼ごっこそんなことをしていました,うんうんうんうんうんやりました,あーしうんししししんですね,4.797597231912944e-78
4952,かくれんぼ鬼ごっこそんなことをしていました,あーそうなんですねー,あーしですね,1.133422688662942e-154
4953,かくれんぼ鬼ごっこそんなことをしていました,あーなんか懐かしいです,はいそういうのうか,1.4488496539373276e-231
4954,かくれんぼ鬼ごっこそんなことをしていました,あそうですかそういう遊びをしてたんですね,そういうのうん,1.1795617510369435e-231
4955,かくれんぼ鬼ごっこそんなことをしていました,あーそうでしたかー,あーそうなんですね,0.9036020036098448
4956,かしらねー,なんでしょうか,へあ,9.291879812217675e-232
4957,かしらねー,ああります,はいあーそういうしないっ,0.0
4958,かたかもしれませんけどもね,そうなんですねうーん,そういうないなんですね,0.5081327481546147
4959,かたかもしれませんけどもね,どうでしょううーん,はいなのないのっ,1.4488496539373276e-231
4960,かたかもしれませんけどもね,いえいえはい,でんあはい,1.384292958842266e-231
4961,かた達を,うーん,あはい,1.821831989445342e-231
4962,かた達を,はいあーそうなんですか,ししの,0.0
4963,かた達を,へえ,うーん,1.821831989445342e-231
4964,かた達を,ええまーそうなんですか,ししの,0.0
4965,かた達を,あへー,はそうなんですか,0.7598356856515925
4966,かた達を,あそうなんですね,へあ,1.5319719891192393e-231
4967,かた達を,へえ,そういうしえあ,1.3127657569660467e-231
4968,かた達を,あ,えーそうなんですねー,0.5081327481546147
4969,かったと,えー,あそうなんですか,0.0
4970,かったと,あー,へあんです,0.0
4971,かったと,はぁー,はそういうー,1.384292958842266e-231
4972,かったと,凄い,はそうなんですか,0.0
4973,かったと,おー,へあ,0.0
4974,かったと思います,うーん,あそうですか,7.422680762211792e-155
4975,かったと思います,あー,そういうないしん,1.384292958842266e-231
4976,かったと思います,へえ,はーしののないんですねしっ,1.2183324802375697e-231
4977,かったと思います,凄いじゃないですか,うんでののうーん,1.2183324802375697e-231
4978,かったと思いますその,そうですか,うんそうでねー,1.2882297539194154e-231
4979,かったと思いますそのちっちゃい,うーん,えあはいしですね,8.38826642100846e-155
4980,かったと思いますそのちっちゃい,素晴らしいです,そういうのないですか,1.2183324802375697e-231
4981,かったと思いますそのちっちゃい,はー凄いですね,そういうししですね,7.422680762211792e-155
4982,かったと思いますそのちっちゃい時に,あ,はいあーそういうしないっ,0.0
4983,かったと思いますそのちっちゃい時に,へー,でで,0.0
4984,かったと思いますそのちっちゃい時に,へえ,あん,0.0
4985,かったと思いますそのちっちゃい時に子供同士で,あー,しっですか,0.0
4986,かったと思いますそのちっちゃい時に子供同士でやった,そうなんですね,で,0.0
4987,かといって,おや,でふですね,0.0
4988,かといってそれは貿易会社に入るとかちゅうんじゃ,うはい,へそうなんですか,0.0
4989,かといってそれは貿易会社に入るとかちゅうんじゃなしに,わーそうなんですか,そういうしえあ,8.166726842395623e-232
4990,かみ合ってて面白いんですね,そうですよねうん,そういうないしん,0.0
4991,かみ合ってて面白いんですね,はー,んー,1.5319719891192393e-231
4992,かみ合ってて面白いんですね,うーん,はーしののないんですねしっ,6.8489908526642754e-155
4993,かみ合ってて面白いんですね,うーんあ,はいしない,0.0
4994,から,いいですね,あ,0.0
4995,から,ほんと良かった,でしあっ,0.0
4996,から,それはいいですね,はいはあはい,0.0
4997,から,むしろ幸せ,でしあっ,0.0
4998,から,代々木から,ででのですねー,1.2183324802375697e-231
4999,からえー小田急線でえー新宿に出まして,はい新宿に出て,でで,0.0
5000,からじっとおー待って,じっと,そうですねねはいはいはい,0.0
5001,からじっとおー待っておりました,そうですかありがとうございます,そうですねねはいはいはい,8.38826642100846e-155
5002,からじっとおー待っておりました,あはいええそうですか,でねうん,1.646211035903463e-231
5003,からじっとおー待っておりました,あっそうなんですねはい,へあ,9.291879812217675e-232
5004,からじっとおー待っておりました,うんうふっうん,そうでーー,1.384292958842266e-231
5005,からじっとおー待っておりました,あそうなんですか,あー,0.0
5006,からじっとおー待っておりました,あそうですか,あーそうなんですね,0.7598356856515925
5007,から今,いいですね,そうなんですうん,1.2183324802375697e-231
5008,から今今,素晴らしいですね,うーん,0.0
5009,から今今申し上げた女の子は今は24歳ですけれども,あーそうですか,うんそうでねー,1.2882297539194154e-231
5010,から今今申し上げた女の子は今は24歳ですけれども,あそんなに大きいんですね,あはははそうなんですね,4.583829695130767e-78
5011,から今今申し上げた女の子は今は24歳ですけれども一番,そうですか,そうなんですか,9.283142785759642e-155
5012,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,えーちっちゃい,へあーそうなんですかー,0.42728700639623407
5013,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,あうちと一緒です,えしないしねんですか,7.711523862191631e-155
5014,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,まー可愛いですよね,そういうしですねそういうし,7.711523862191631e-155
5015,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,三年生なんですね,そういうですね,1.133422688662942e-154
5016,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,あーはい,そうなんです,0.7788007830714049
5017,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,ええあそうなんですねーええ,えーしししないないっ,1.384292958842266e-231
5018,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,はいあーまだ可愛いですね,そうなんですうん,0.668740304976422
5019,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,はあ三年生ですか,でねですね,7.422680762211792e-155
5020,から今今申し上げた女の子は今は24歳ですけれども一番下の男の子はですね今あの小学校3年生です,え凄い歳が離れてる,はああのし,1.384292958842266e-231
5021,から木に登ったり,あーはいはい,でです,0.0
5022,から木に登ったりそれから,木登り,へそうなんですか,0.0
5023,から木に登ったりそれから鉄棒を,えっ,はいあーそういうしないっ,0.0
5024,から木に登ったりそれから鉄棒をしたり,鉄棒したり,あは,0.0
5025,から木に登ったりそれから鉄棒をしたり,鉄棒,そういうないんですね,0.0
5026,から歩いて,歩いて,はーあんですね,0.0
5027,から歩いて,うん歩いて,あはははそうなんですね,0.0
5028,から歩いて,へー,あーはい,0.0
5029,から舞台を,いいですよねーうん,うしし,0.0
5030,から舞台を,映画鑑賞,うーんそうですねね,0.0
5031,から舞台を観ること,あーはいはいはい,あ,1.821831989445342e-231
5032,から舞台を観ること,あーそうですか,うーん,1.821831989445342e-231
5033,から舞台を観ること,あ舞台もですか,はいしない,1.384292958842266e-231
5034,から舞台を観ること,あーいいですね舞台,あー,1.821831989445342e-231
5035,から舞台を観ること,ええ,あえー,1.5319719891192393e-231
5036,から舞台を観ること,あーいいですね,えーないそうですね,0.0
5037,から舞台を観ること,あーはい,あー,1.821831989445342e-231
5038,から舞台を観ること,はいはい舞台,はいそういうのうか,1.4488496539373276e-231
5039,から舞台を観ること,うーんあーいいですいいです,そういううん,0.0
5040,かれこれ,どうでしょうか,うーん,0.0
5041,かれこれ七年か八年ぐらいに,あー,そうでーーえあ,0.0
5042,かれこれ七年か八年ぐらいに,あー,えへへへはい,0.0
5043,かれこれ七年か八年ぐらいに,そーなんですねー,はーしのしのなんですね,1.2882297539194154e-231
5044,かれこれ七年か八年ぐらいになると,あ,えへへへはい,0.0
5045,かれこれ七年か八年ぐらいになると,はあ,うーん,0.0
5046,かれこれ七年か八年ぐらいになると思いますが,そんなになるんですね,そうでーーうん,1.5319719891192393e-231
5047,かれこれ七年か八年ぐらいになると思いますが,へえ,へしししのしん,0.0
5048,かれこれ七年か八年ぐらいになると思いますが,そうなんですねうん,うーんそうですか,1.5319719891192393e-231
5049,かれこれ七年か八年ぐらいになると思いますが,七八年になるんー,あーししししでし,1.2882297539194154e-231
5050,かれこれ七年か八年ぐらいになると思いますが,へえ,へでーですかー,1.384292958842266e-231
5051,かれこれ七年か八年ぐらいになると思いますが,あーそんなにはい,へ,0.0
5052,かわまつえきだのに電話をいたしまして,あ,はあそうなんですね,0.0
5053,かわまつえきだのに電話をいたしましてどの様に行ったらいいのか,ああ,うーでですねー,0.0
5054,かわまつえきだのに電話をいたしましてどの様に行ったらいいのか路線電車の,あ問い合わせをしたんですね,あん,0.0
5055,かわまつえきだのに電話をいたしましてどの様に行ったらいいのか路線電車の,あっ,あで,1.5319719891192393e-231
5056,かわまつえきだのに電話をいたしましてどの様に行ったらいいのか路線電車の,あ,でない,0.0
5057,かわまつえきだのに電話をいたしましてどの様に行ったらいいのか路線電車の路線を,そうだったんですね,あーでっののないっ,0.0
5058,かわ若松口というのはこちらの改札でよろしいですかと伺いましたら,ええあはい,あ,9.070367381327683e-233
5059,かんとうしゅうだいれんしという風に,へえ,へあ,0.0
5060,かんとうしゅうだいれんしという風に,あー,ああはいうん,0.0
5061,かんとうしゅうだいれんしという風に,関東州大連市と呼ばれてたんですね,あーそうなんですね,6.206021746903507e-78
5062,かんとうしゅうだいれんしという風に呼ばれておりました,あそうなんですね市だったんですね,えんの,1.384292958842266e-231
5063,かんとうしゅうだいれんしという風に呼ばれておりました,うーんうん,へでで,0.0
5064,かんとうしゅうだいれんしという風に呼ばれておりました,あそうですか,へあ,1.5319719891192393e-231
5065,かんとうしゅうだいれんしという風に呼ばれておりました,えーえーあっそーなんですねーえー,そうですねね,1.5319719891192393e-231
5066,かん缶蹴り缶蹴り,あ缶蹴りやー懐かしいええ,あーしうんししししんですね,1.2508498911928379e-231
5067,かん缶蹴り缶蹴り,缶蹴りはいあとは,あそうなんですね,1.1640469867513693e-231
5068,かん缶蹴り缶蹴り,うんうんうんうんあはいええええ,そうでーー,0.0
5069,かん缶蹴り缶蹴り,あーうんはいはいはいうんわかりますうん,えへへへはい,1.4488496539373276e-231
5070,かん缶蹴り缶蹴り,うんあはいはい,へそうなんですか,0.0
5071,かん缶蹴り缶蹴り,あーはい缶蹴りはい,そういうのないですか,0.0
5072,かん缶蹴り缶蹴り,ええええうんうんええうーん,そういうししのですかししししんあしし,1.0003688322288243e-231
5073,かん缶蹴り缶蹴り,あー缶蹴りうん,あししでしっ,1.2882297539194154e-231
5074,か日本からでなくてえー海外へ行って海外から,海外ですかはい,そういうししのですかししししんあしし,5.477489369001354e-155
5075,か日本からでなくてえー海外へ行って海外から,ええ,うーん,0.0
5076,が,いや,えーそうなんですねー,5.775353993361614e-78
5077,が,そーなんですね,はいしない,0.0
5078,があ開校され,へえ,うんそうですねー,1.2882297539194154e-231
5079,があ開校され,あっそーですかー,あーそうなんですね,5.775353993361614e-78
5080,があ開校され,へー素晴らしいですね,へあ,1.5319719891192393e-231
5081,があ開校され,あへー,へでで,0.0
5082,があ開校され,作ったんですね,へあ,1.5319719891192393e-231
5083,があ開校され,あ開校されてええええ,で,0.0
5084,がっかり残念,あーそ,あーで,1.5319719891192393e-231
5085,がっかり残念,あー残念です,うーん,0.0
5086,がっかり残念,そーですよねー,あーでしの,1.384292958842266e-231
5087,がっかり残念に思っている,うーん,うーん,1.821831989445342e-231
5088,がっかり残念に思っている,はあ,あーうーんうん,1.384292958842266e-231
5089,がっかり残念に思っている,うふふふ,そういうないなんですね,0.0
5090,がっかり残念に思っている次第です,あっそうですね,あん,0.0
5091,がっかり残念に思っている次第です,うーんそうですね,そうでーーでのしないないないです,1.0244914152188952e-231
5092,がっかり残念に思っている次第です,はーそうですね,はいーそうなんですか,5.395774370246974e-78
5093,がっかり残念に思っている次第です,はーだめなんですねー,あーでしないっ,1.2882297539194154e-231
5094,がっかり残念に思っている次第です,それは残念ですね,そうなんですか,6.86809206056511e-78
5095,がないとできないので,ええええそうですね努力,あーはい,9.291879812217675e-232
5096,がないとできないので,そんなことないですよ努力家ですよー,はそういうー,0.0
5097,がないとできないので,はいしてもらいたいことはい,うんそうでねー,0.0
5098,がないとできないので,はいえっへ,そうですか,1.384292958842266e-231
5099,がよく釣れたんですけど,へえ,あで,0.0
5100,がよく釣れたんですけど,へーえ,でーしないしのの,0.0
5101,がよく釣れたんですけど,ええ,はそうなんですか,0.0
5102,きたいなと,うーん,そういうのうん,0.0
5103,きたいなと,うーん,でのの,0.0
5104,きたいなと思いますだから,そうですね,へでーですかー,0.0
5105,きたいなと思いますだから今一番自分で思うことは,ええ,そういうしはい,0.0
5106,きたんですよね,続けられたんですもんねーふーん,でのの,0.0
5107,きたんですよね,そんなに長くうんやってらしたうん,うーん,3.3368016834625063e-233
5108,きたんですよね,ええお好きだったんですね,へでーですかー,1.384292958842266e-231
5109,きたんですよね,いや長いですようーん,はーしののないんですねしっ,3.965294799986402e-78
5110,きたんですよね,ええええ凄いですー続けられたって,そうなんですか,8.38826642100846e-155
5111,きちんと表示されておりましたので,うんあはい,でしは,0.0
5112,きちんと表示されておりましたので,あ見やすくて良かったです,ししの,0.0
5113,きちんと表示されておりましたので迷うことなく,ちゃんと来られました,うんはあ,0.0
5114,きちんと表示されておりましたので迷うことなく,あーそうですか,うーん,0.0
5115,きているんですけど,凄い精力的ですね,そういう,0.0
5116,きているんですけど,あー,そういううん,0.0
5117,きているんですけど必ず,考えるのも楽しみですね,うーん,0.0
5118,きているんですけど必ず何かが私の,ほんとに,はいあーそういうしないっ,0.0
5119,きているんですけど必ず何かが私の周りで何かが,ああ,あー,0.0
5120,きているんですけど必ず何かが私の周りで何かが,あはっは,えあ,1.5319719891192393e-231
5121,きているんですけど必ず何かが私の周りで何かが,うーん,でない,0.0
5122,きているんですけど必ず何かが私の周りで何かが起きて,あはははっ,はいーそうなんですか,0.0
5123,きているんですけど必ず何かが私の周りで何かが起きて,あはははは,うんそうでねー,0.0
5124,きているんですけど必ず何かが私の周りで何かが起きて私を必要と,えー,でーしないしのの,0.0
5125,きているんですけど必ず何かが私の周りで何かが起きて私を必要と,えへへふふっ,あそうなんですね,0.0
5126,きているんですけど必ず何かが私の周りで何かが起きて私を必要として,はーん,ああ,0.0
5127,きているんですけど必ず何かが私の周りで何かが起きて私を必要として,やー,でっねね,1.384292958842266e-231
5128,きているんですけど必ず何かが私の周りで何かが起きて私を必要として,そうなんですね,はーそうなんですね,0.7071067811865476
5129,きているんですけど必ず何かが私の周りで何かが起きて私を必要として,あははそうですか,あそういうのしです,1.5319719891192393e-231
5130,きているんですけど必ず何かが私の周りで何かが起きて私を必要としてあの,必要とされてるんですよ,あー,0.0
