,input,answer,predict,bleu
2226,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考になってると,ああ,あそうなんですか,1.1640469867513693e-231
2227,いうことを再三言われましたけども一生懸命勉強した結果ですね幸いにも入学ができてそれが今でもそのこの生きているのにですよ非常に参考になってると,うーん,はいてます,0.0
2228,いうことを思ってますので,そうですよね,あです,1.5319719891192393e-231
2229,いうことを思ってますので,いいことです,いいですよね,9.280167055464391e-78
2230,いうことを思ってますので,へえ,あーですですです,1.5319719891192393e-231
2231,いうことを思ってますので,あーでも,あんですか,1.2882297539194154e-231
2232,いうことを思ってますので自分で,そうですね,あー,0.0
2233,いうことを思ってますので自分で,自分でやるのがですね,あーてらっしゃ,0.0
2234,いうことを思ってますので自分で,わかります,あ,0.0
2235,いうことを思ってますので自分でいつまでも,あーはい,はい,6.702145341854094e-232
2236,いうことを思ってますので自分でいつまでも,ほんとその通りですね,そうよね,1.384292958842266e-231
2237,いうことを言ってくれました,えーお子さんも,可愛い,0.0
2238,いうことを言ってくれました,あそうなんですか,あはい図書館,1.384292958842266e-231
2239,いうことを言ってくれました,あーそのタイミングで,うーんね,9.291879812217675e-232
2240,いうことを言ってくれました,そこでお知りになった,大江戸大江戸れて,0.0
2241,いうことを言ってくれました,あーら素敵ですね,あー凄い伝統あるんですね,9.85444998995587e-155
2242,いうので,うーん,あですか,0.0
2243,いうのでもうそこには,はっ,あー,0.0
2244,いうのでもうそこにはいない電話ですけれども,あはい,あんです,1.646211035903463e-231
2245,いうのでもうそこにはいない電話ですけれども,へえ,そんなですか,1.384292958842266e-231
2246,いうのでもうそこにはいない電話ですけれども,えー可愛いですね,あっはい,1.5319719891192393e-231
2247,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい,うーん,活発だったんです,0.0
2248,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい,言うことも,あ優しいですね,0.0
2249,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,そうですね,あんですねね,1.1862800137389335e-154
2250,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,うーん可愛いですね,すえええはい,0.0
2251,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,うーん,都都はいれ,1.2882297539194154e-231
2252,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,ほんとに可愛いですねー,駅まで,0.0
2253,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,可愛いですよね,いやとっとって,0.0
2254,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,そうなんですねーあはは,あはい代代代代なん,1.2183324802375697e-231
2255,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,うーん,あ,1.821831989445342e-231
2256,いうのでもうそこにはいない電話ですけれどももう抱きしめたいぐらい可愛い,面白い,そうなんです,1.0
2257,いうのはちょっと忘れちゃいましたですけども,あ大丈夫です,そうです,9.047424648113057e-155
2258,いうのはちょっと忘れちゃいましたですけども,あそうですか,あー,2.4655814830110698e-232
2259,いうのはちょっと忘れちゃいましたですけども,あーうん大丈夫ですよ,機械あ機械,1.384292958842266e-231
2260,いうのはちょっと忘れちゃいましたですけども,ああはいあ,あです,1.1049969584438628e-231
2261,いうのはちょっと忘れちゃいましたですけども,忘れちゃいましたはい,わぁはちょっと,1.384292958842266e-231
2262,いうのはちょっと忘れちゃいましたですけども,あ大丈夫です,あそうなんですか,1.133422688662942e-154
2263,いうのはちょっと忘れちゃいましたですけども,そうですふっふはい,ああああはあ,1.384292958842266e-231
2264,いうのはちょっと忘れちゃいましたですけども,んはははっはっはっはっ,素晴らしいですね,1.384292958842266e-231
2265,いうのはちょっと忘れちゃいましたですけどもそれからま駅から,駅から,あーくれたんですね,0.0
2266,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて,で,いらっしゃった,0.0
2267,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて,歩いて,あんです,0.0
2268,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて来まして,へえ,はいそうですねんですね,5.623118184955381e-78
2269,いうのはちょっと忘れちゃいましたですけどもそれからま駅から歩いて来まして,あそうなんですね,あ,1.821831989445342e-231
2270,いうのは図書館で,図書館ですか,あそうへっへっんですか,7.711523862191631e-155
2271,いうのは図書館で,はいあ,小学校ですね,1.384292958842266e-231
2272,いうのは図書館で本を,いいですそれが,あ,1.821831989445342e-231
2273,いうのは図書館で本を,あっ,あー思われてですね,1.1640469867513693e-231
2274,いうのは図書館で本を,あ,あから,1.5319719891192393e-231
2275,いうのは図書館で本を借りて,はいいいですね,あそうです,1.646211035903463e-231
2276,いうのは図書館で本を借りて,ええあ借りて,あそうははは,1.2183324802375697e-231
2277,いうのは図書館で本を借りて,あーはーいいですよねうんうんうん,あはい代代代代なん,8.38826642100846e-155
2278,いうのは図書館で本を借りて,あっはい図書館で,あです,1.1049969584438628e-231
2279,いうのは図書館で本を借りて,あはいはい,あーーそうな好きだっなたんですねー,1.1896457329133973e-231
2280,いうのは図書館で本を借りて,はいあ図書館でええええ,あー凄い伝統あるんですね,7.711523862191631e-155
2281,いうふうに,あー,あそうへっへっんですか,5.395774370246974e-78
2282,いうふうに,女の子は看護婦さん,あそうえええですね娘,7.711523862191631e-155
2283,いうふうに,そうなんですか,そうですね,0.0
2284,いうふうに,まだご一緒に,缶缶ですかわーいね,8.38826642100846e-155
2285,いうふうに,看護婦さん,あそうづらいですんですか,5.395774370246974e-78
2286,いうふうに,お世話になったし,縄跳び縄跳びよ,0.0
2287,いうふうに,そうだったんですね,そうええええええ,1.1640469867513693e-231
2288,いうふうにいってましたから,そうなんですね,うーん,0.0
2289,いうふうにいってましたから,はー今と違いますねー,おはじき,0.0
2290,いうふうに思ったことが,はっそーなんですねー,あそうたんですか,6.416038883891965e-155
2291,いうふうに思ったことがありました,あーそうなんですか,そうよね,1.646211035903463e-231
2292,いうふうに思ったことがありました,あそうですか,あーねー,1.5319719891192393e-231
2293,いうふうに思ったことがありました,へえ,わあ方にんです,8.38826642100846e-155
2294,いうふうに思ったことがありました,はあそうなんですね,何か,1.5319719891192393e-231
2295,いうふうに思ったことがありました,うーん,あんですねー,1.0547686614863434e-154
2296,いうふうに思ったことがありました,あうーん,あ,1.821831989445342e-231
2297,いうふうに思って,そうですよね,あーですね,1.1795617510369435e-231
2298,いうふうに思って,ねぇ,赤井電機ええええ,0.0
2299,いうふうに思っています,ねぇきっと,活発だったんです,8.38826642100846e-155
2300,いうふうに思っています,あーそうなんですね,あはは,0.0
2301,いうふうに思っています,へえ,あんですねね,6.86809206056511e-78
2302,いうふうに思っています,そういうことですね,あそうなですね,1.1862800137389335e-154
2303,いうものでございま,楽しいんですよね,あ,0.0
2304,いうものでした,うーんあそうなんですね,わぁはちょっと,0.0
2305,いうような,缶蹴り,あ訪問されたんですか,4.2338646970116024e-78
2306,いうような,あ,あちゃいました,1.2882297539194154e-231
2307,いうような,うーん,あそうへっへっんですか,5.705336763108155e-78
2308,いうような,おもしろそー,そうですねーい笑,1.1039579450411396e-154
2309,いうような,うーん,すごいなんですかはんね,0.32260135189272865
2310,いうような,あご実家に戻られるんですね,あーええええ,0.0
2311,いうような,そーなんですねー,あそうななんです,7.262123179505913e-78
2312,いうような,へー,仲が一番兄弟です,1.2183324802375697e-231
2313,いうような,そうなんですか,どんどん,0.0
2314,いうような,そうですか,うんうんはは,0.0
2315,いうような,本格的ですね,あね,1.821831989445342e-231
2316,いうようなあーことだったのでね,そうですよねうんうん,うーん,0.0
2317,いうようなあーことだったのでね,あーはい,みんなに見て,0.0
2318,いうようなあーことだったのでね,あーなかなか難しいですね,あそうんですね,9.283142785759642e-155
2319,いうようなあーことだったのでね,ああ,あ,0.0
2320,いうようなことで,あ,そう,0.0
2321,いうようなことで,あっそーいうことだったんですねご縁が,そうな,0.0
2322,いうようなことで,いいことですね,わっ,0.0
2323,いうようなことでえー情報交換をして,へえ,周りがないイメージ,0.0
2324,いうようなことでえー情報交換をして,あ,あ良かったですね,6.222676699505816e-155
2325,いうようなことでえー情報交換をして,はーそうなんですね,あはい中だったんですね,4.797597231912944e-78
2326,いうようなことでえー情報交換をして人生を楽しんでます,はーそうなんですか,あははははは,1.384292958842266e-231
2327,いうようなことでえー情報交換をして人生を楽しんでます,いやー楽しい,あー,0.0
2328,いうようなことでえー情報交換をして人生を楽しんでます,あそうなんですね,そんなですか,1.133422688662942e-154
2329,いうようなことでえー情報交換をして人生を楽しんでます,はっすごいす素晴らしいことですねー,えらい,0.0
2330,いうようなことでえー情報交換をして人生を楽しんでます,あはい,いやとっとって,0.0
2331,いうようなことでえー情報交換をして人生を楽しんでます,わー素敵ですね,あゴルフゴルフですね,9.283142785759642e-155
2332,いうようなことでえー情報交換をして人生を楽しんでます,凄いです,うんうん,0.0
2333,いうようなことでえー情報交換をして人生を楽しんでます,うーんそれは楽しそうです,そうですよですよ,8.38826642100846e-155
2334,いうようなことでえー情報交換をして人生を楽しんでます,あはいあ,あなんですね,8.636168555094496e-78
2335,いうようなことでそれらを,面白い,あ,0.0
2336,いうようなことでそれらを獲るとかと,へー,あですね,1.384292958842266e-231
2337,いうようなことでそれらを獲るとかと,はぁーふーん,あー,0.0
2338,いうようなことでそれらを獲るとかと,えー入ってるんですか,いえいえいえいえないです,9.97486269044271e-232
2339,いうようなことで少しづつ,積極的にねす頑張られたんですね,そうなん,0.0
2340,いうようなことで少しづつ,うーん,あはふそう,0.0
2341,いうようなことで少しづつ,ええあー,あ都庁で乗り換えてんですね,3.0685179659320907e-78
2342,いうようなことで工夫をして,うーん,わ和裁,0.0
2343,いうようなことで工夫をしてえー,へー,あーくれたんですね,0.0
2344,いうようなことで工夫をしてえー遊びました,うーん,はーたいへんねー,0.0
2345,いうようなことで工夫をしてえー遊びました,ええ凄い,そう,1.821831989445342e-231
2346,いうようなことで工夫をしてえー遊びました,うーん,いろんな色が,0.0
2347,いうようなことで工夫をしてえー遊びました,あそうなんですね,はーたいへんねー,0.0
2348,いうようなことで工夫をしてえー遊びました,うーん,あーあーそうな得なかったんですね,4.640083527732319e-78
2349,いうようなことで色んな縁が,なるほど,すごい,0.0
2350,いうようなことで色んな縁があって,ええ,コミュニケーションですなか,0.0
2351,いうようなことで色んな鞄を作って,ああああ,あなん,0.0
2352,いうようなことで色んな鞄を作って売ると,そういう経緯を経て,あ,0.0
2353,いうようなことで色んな鞄を作って売ると,いろんな鞄作られたんですね,あそう,0.0
2354,いうようなことで色んな鞄を作って売ると,あー,あ二インチインチインチで,0.0
2355,いうような遊びがたを,へえ,小学校ですね,1.133422688662942e-154
2356,いうような遊びがたを,あーそーですねー,すえですね,1.133422688662942e-154
2357,いうような遊びがたを,へえ,すごいなんですかはんね,4.797597231912944e-78
2358,いうような遊びがたを,あそうなんですね,そうーな,1.821831989445342e-231
2359,いうよな,そうですよね,あそう,5.635809992474887e-232
2360,いうベーゴマも,んー,そうなんです,1.2882297539194154e-231
2361,いうベーゴマもやりましたね,うーん,あーそうなんですか,0.0
2362,いうベーゴマもやりましたね,うんうんうーん,あへぇー,0.0
2363,いう事でしょうかはい,あっはい,三十分歩か歩かれる,0.0
2364,いう事でしょうかはい,ないですかはいはい,あそうづらいですか,9.283142785759642e-155
2365,いう事でしょうかはい,あーそうなんですか,あー,6.702145341854094e-232
2366,いう事でしょうかはい,そうかはい,あから,0.0
2367,いう事を,そうなんですね,千代田,0.0
2368,いう事をやっております,素晴らしいですね,あははは,0.0
2369,いう事をやっております,うーん,あーそうなんですか,1.384292958842266e-231
2370,いう事をやっております,やー楽しいです,あそう,1.5319719891192393e-231
2371,いう事をやっております,うーん,あ,0.0
2372,いう事をやっております,はいそうですよねうーん,進行ですね,1.133422688662942e-154
2373,いう前もって,うーんはい,あやみつきになってですね,0.0
2374,いう前もって,ああ,あ,0.0
2375,いう環境まー簡単に,へーまー,あか,0.0
2376,いう環境まー簡単に言えば,なんですねー,あです,5.635809992474887e-232
2377,いう環境まー簡単に言えば焼け,なに,うんうんメンコベイゴマ,0.0
2378,いう環境まー簡単に言えば焼け野原だったですね,焼野原だったんですね,そうですね,1.821831989445342e-231
2379,いう環境まー簡単に言えば焼け野原だったですね,ええ,あーーそうなんじゃないですね,7.241926111174567e-155
2380,いう環境まー簡単に言えば焼け野原だったですね,そういうことですねー,そう,0.0
2381,いう環境まー簡単に言えば焼け野原だったですね,だからな全部見えちゃうんですね,あ,0.0
2382,いう環境まー簡単に言えば焼け野原だったですね,うーんはい,あなん,0.0
2383,いう環境まー簡単に言えば焼け野原だったですね,そうですねうーん,凄い,0.0
2384,いう財団なんですけども,あーはいええええ,千代田,0.0
2385,いう財団なんですけども,うーん面白そうですね,そう,9.070367381327683e-233
2386,いう電報だったので,凄い,あえ,0.0
2387,いう電報だったので,えー,凄いお力があるんですね,1.1200407237786664e-231
2388,いう電報だったので,あっ,おはじき,0.0
2389,いう電報だったので,凄いはい,九ー,1.5319719891192393e-231
2390,いう電報だったので,凄い,あ稲田堤そうーなんですねー,1.0832677820940877e-231
2391,いう電報だったので,会社のほうもー,足に引っ掛けるんですね,0.0
2392,いう電話がありまして,あーそーですかーはぁー,いやとっとって,0.0
2393,いう電話がありまして,ええ,何線えええ何線線でしょう,0.0
2394,いう電話がありまして,わーはい,副都心,0.0
2395,いう電話がありまして,へえ,あは嬉しいですね,1.2183324802375697e-231
2396,いう風に,違う仕事ですか,あーですですです,1.5319719891192393e-231
2397,いう風に,そうですね,そうなん,0.0
2398,いう風に,素晴らしいですね,ああなたんですね,8.38826642100846e-155
2399,いう風に,あー,大江戸大江戸れて,0.0
2400,いう風に,わあ,活発だったんです,1.2183324802375697e-231
2401,いう風に,うん元気に,竹とんぼ竹とんぼ,0.0
2402,いう風に,素敵ですよね,あー,1.821831989445342e-231
2403,いう風に思って,うーん,うんうんメンコベイゴマ,0.0
2404,いう風に思って,はいあそうなんですね,あそうたんですか,9.073649206312902e-155
2405,いう風に思っています,そうです,そうーそうなんですね,1.331960397810445e-231
2406,いう風に思っています,あはいそうですね,五日,0.0
2407,いう風に思ってます,ぜひ実現してください,あははははは,0.0
2408,いう風に思ってます,ふーんうんなるほど,そう,0.0
2409,いう風に思ってます,素敵ですね,あ優しいですね,9.53091075863908e-155
2410,いう風に思ってます,はぁーすごーい,あなか,0.0
2411,いう風に思ってます,凄いですね,うーんね,9.291879812217675e-232
2412,いう風に考えていました,そーだったんですねー,あ,1.821831989445342e-231
2413,いう風に考えていました,はいえーえーあー,あそうなんですか,9.073649206312902e-155
2414,いう風に考えていました,あそうだったんですね,あなか,1.5319719891192393e-231
2415,いう風に考えていました,へえ,絵ですか,1.384292958842266e-231
2416,いう風に考えていました,うーんはい,あーてらっしゃ,1.384292958842266e-231
2417,いえば学校の先生です,あーはいはいはい,うわ,0.0
2418,いえば学校の先生です,あーそうだったんですね,あそうなですね,1.254338396921439e-154
2419,いえば学校の先生です,あーそっか,宴会ですよね,8.636168555094496e-78
2420,いえば学校の先生です,あーうん学校の先生,うーんうん体力体力です,1.4488496539373276e-231
2421,いえば学校の先生です,あ先生ですか,蹴られるなんですね,8.167583944917616e-78
2422,いえば学校の先生です,はーそうなんですねー,あーだったん,9.280167055464391e-78
2423,いえば学校の先生です,先生ですかはい,そうなんですね,0.8408964152537145
2424,いえば学校の先生です,あいいですねはいはい,うん,2.4655814830110698e-232
2425,いえば学校の先生です,あっそうですよね,あはい中だったんですね,0.5623413251903491
2426,いかず,あーはい,あそうづらいですんですか,9.85444998995587e-155
2427,いかず,あそうなんですね,そうですねそうなん,1.384292958842266e-231
2428,いかせていただきました,すごいですねーほんとに大変でしたがすごいです,そうななんですね,0.5773502691896257
2429,いかせていただきました,ええあそうですか,何か,5.635809992474887e-232
2430,いかせていただきました,うーんあそうなんですね良かったですね,あー,9.070367381327683e-233
2431,いかせていただきました,うんいかれたうーん,あなんですか,1.254338396921439e-154
2432,いかせていただきました,凄いですねはい,あ凄いですね,9.280167055464391e-78
2433,いかせていただきました,ええあーそうなんですね,あ付き合いがずっと,1.5319719891192393e-231
2434,いかせていただきました,ああーそういうことですねうーん,三十分歩か歩かれる,0.0
2435,いかないかもわかりませんけどあの特には書道,とく,あーそうなんですか,0.0
2436,いかないかもわかりませんけどあの特には書道やってます,あ書道ですか,あーそうなんですか,7.262123179505913e-78
2437,いかないかもわかりませんけどあの特には書道やってます,あ,絶対絶対ください最後,0.0
2438,いかないかもわかりませんけどあの特には書道やってます,あ書道,宴会ですよね,1.5319719891192393e-231
2439,いかないかもわかりませんけどあの特には書道やってます,あー,うんうんはは,0.0
2440,いかないかもわかりませんけどあの特には書道やってます,あー,うーんね,1.5319719891192393e-231
2441,いかないかもわかりませんけどあの特には書道やってます,あはい,あー実のつく木木木木木木木,1.0003688322288243e-231
2442,いかないかもわかりませんけどあの特には書道やってます,あ書道なんですね,そうん,1.5319719891192393e-231
2443,いかないかもわかりませんけどあの特には書道やってます,あっ書道を,あーーんですね,7.380245217279165e-78
2444,いかないかもわかりませんけどあの特には書道やってます,あはい,あはははなか,1.2183324802375697e-231
2445,いきなり,いきなりですか,あそうですか,9.53091075863908e-155
2446,いた,二部,あーそそーんですねー,0.0
2447,いたあのわが校が,あはい,おっ五回わらわわらわわらわれて,0.0
2448,いたことが,うんちゃんと,あ楽しそうですね,0.0
2449,いたしまして,へえ,あうん,0.0
2450,いたしまして今イギリスの方に,あイギリスにみえるんですか,何線えええ何線線でしょう,0.0
2451,いたしまして今イギリスの方に,ええで,あはい,1.5319719891192393e-231
2452,いたしまして今イギリスの方に,あっ,あそうなんですか,5.253283993027542e-78
2453,いたしまして今イギリスの方に,イギリスにずっといるんですね,洋画洋画好きなか,1.2183324802375697e-231
2454,いたしまして今イギリスの方に,あーイギリスにずーっと,文章ですかか,9.53091075863908e-155
2455,いたします,あー素敵,今は,0.0
2456,いたします,レース編み,どんどん,0.0
2457,いたします,あー,あはい図書館,1.646211035903463e-231
2458,いたします,うんああ,わっ,0.0
2459,いたします,細かいの,うーんできないん,1.2882297539194154e-231
2460,いたします,あええ,そうね,0.0
2461,いたします,凄いはい,あーですね,1.254338396921439e-154
2462,いたします,あーそうなんですね,レース編みですかね,8.167155382413152e-155
2463,いたって元気です,うーんあっ良かったですねはい,あー,2.4655814830110698e-232
2464,いたって元気です,素晴らしいですね,へえ,0.0
2465,いたって元気です,うーんいいですね良かったですね,あそうんですね,9.283142785759642e-155
2466,いたって元気です,は嬉しいですね,はいしててこと,0.0
2467,いたって元気です,凄いですねうん,あそうづらいですか,1.4488496539373276e-231
2468,いたって元気です,あはっはっはい,そうよね,1.384292958842266e-231
2469,いたって元気です,それは良かったですねー良いことですねー,あー腕を痛められたんですね,7.241926111174567e-155
2470,いたって元気です,あーいいですねーうん,蹴られるん,0.0
2471,いたって元気です,あっ凄いです,あやみつきになってですね,7.176381577237209e-155
2472,いたんですけども,おやめになるって決めたんですか,そうですねね,0.0
2473,いたんですけども是非ともソフトボール部に入れ,あソフト部へ,そう,0.0
2474,いたんですけども是非ともソフトボール部に入れ入れって先生が,あー,バスで,0.0
2475,いたんですけども是非ともソフトボール部に入れ入れって先生が,へえ,そうですよね,0.0
2476,いたんですけども是非ともソフトボール部に入れ入れって先生が,ええ,あそうなんですか,0.0
2477,いたんですけども是非ともソフトボール部に入れ入れって先生が,ああ,あそうですか,0.0
2478,いたんですけども是非ともソフトボール部に入れ入れって先生が,うんうーん,あ,0.0
2479,いって,あそういうことだったんですね,あーそうななんですね,4.677477553605556e-78
2480,いって,はーうーん,そうですねそうなん,0.0
2481,いって,凄いつながりですね,あそうなですね,9.975386110402101e-155
2482,いって,華やかなね,あーーなんですねー,9.013778876140909e-155
2483,いってます,そうですね,そんな,0.0
2484,いってます,うーんそうんなんですね,あーなん,0.0
2485,いってます,はいそうなんですね,がんばられがんばらです,7.813508425061864e-232
2486,いってるつもりです,うーん,あか,0.0
2487,いってるつもりです,あそうですか,そう,1.821831989445342e-231
2488,いってるつもりです,そーなんですねーはい,本多流が,0.0
2489,いってるつもりです,はーそうなんですね,塗り絵,0.0
2490,いっぱいつなげまして,あーはいはいうん,そうなんね,0.0
2491,いっぱいつなげまして,輪ゴム,あーそそーんですねー,1.384292958842266e-231
2492,いっぱいつなげまして,あーつなげましたーいろんな色とか,あ稲田堤そうーなんですねー,1.0832677820940877e-231
2493,いっぱいつなげまして,うーんうんうん,えあそうなん,1.2882297539194154e-231
2494,いっぱいつなげまして,ええ輪ゴムつないで,五日,0.0
2495,いつでも,ふっふはい,うんうんめんこ,1.2882297539194154e-231
2496,いつでも,いいですね,あー,0.0
2497,いつでも,いいですねうん,そうてんですね,1.133422688662942e-154
2498,いつでもうれしいと,ねー,あーてらっしゃ,0.0
2499,いつでもうれしいと思っています,あー,あー,1.821831989445342e-231
2500,いつでもうれしいと思っています,うん何より,あそう,0.0
2501,いつでもうれしいと思っています,あー,あそうんですね,1.2183324802375697e-231
2502,いつでもうれしいと思っています,嬉しいですよねー,あ,0.0
2503,いつでもうれしいと思っています以上です,そほんとそうですよね,そうですえなよね,1.1862800137389335e-154
2504,いつでもうれしいと思っています以上です,そうですねはい,あーんんですか,1.2183324802375697e-231
2505,いつでもうれしいと思っています以上です,あはっどうもありがとうございます,そうね,0.0
2506,いつでもうれしいと思っています以上です,うんうんあこれは幸せな話です,あえ,1.5319719891192393e-231
2507,いつでもうれしいと思っています以上です,大切なことですね,あ,6.702145341854094e-232
2508,いつも,いいですね,うんうんメンコベイゴマ,0.0
2509,いつも,ほんとに素敵だわー,そう,0.0
2510,いつもあの帰ってこない曜日に,わーはい,あー,0.0
2511,いつも早出をする,そーなんですかー,あですねー,3.648956622645728e-232
2512,いつも早出をするもので,あそうなんですか,あそうたんですか,7.262123179505913e-78
2513,いつも早出をするもので,そうですねそれがいいです,あ,2.4655814830110698e-232
2514,いつも早出をするもので,30分前,宴会ですよね,1.5319719891192393e-231
2515,いつも早出をするもので,あーそうですか,そうはいはい,1.384292958842266e-231
2516,いつも早出をするもので,.あーそうなんですね,あーてらっしゃ,1.384292958842266e-231
2517,いました,へえ,あ訪問されたんですか,3.940055059819774e-78
2518,いました,へえ,あーねー,1.5319719891192393e-231
2519,いました,ああ凄い,あんまり乗らないうんですよねね,1.1368587676511996e-231
2520,いました,運動がねぇ得意だったんですねー,あー,0.0
2521,いました,うんはいあっはい,生花を,0.0
2522,いました,ああはい,蹴られるなんですね,7.57965434483665e-155
2523,いましたので,滋賀にいらしたんですね,長い六年年です,4.739132419722992e-232
2524,いままで想像がつかない時代の,想像がつきませんね,あーあーそうな得なかったんですね,1.2183324802375697e-231
2525,いままで想像がつかない時代の歴史を感じるということ,あー,凄い,0.0
2526,いままで想像がつかない時代の歴史を感じるということ,はーそうなんですか,あーなんですねですねー,9.283142785759642e-155
2527,いままで想像がつかない時代の歴史を感じるということ,はい感じられるんですねー,はーたいへんねー,1.0547686614863434e-154
2528,いままで想像がつかない時代の歴史を感じるということ,ああ,はい師範をんですか,6.206021746903507e-78
2529,いままで想像がつかない時代の歴史を感じるということ,わー,そんな,0.0
2530,いままで想像がつかない時代の歴史を感じるということ,そうですよね,あですねー,1.133422688662942e-154
2531,いらっしゃるし,ああうん,あそう,1.5319719891192393e-231
2532,いらっしゃるし,そうですね,あー,0.0
2533,いらっしゃるし,はいさみしいですね,塗り絵,0.0
2534,いらっしゃるし,そうですかーさみしいですねー,あはい,1.5319719891192393e-231
2535,いわゆる,わー,あか,0.0
2536,いわゆる,それでファッション界へ,三月ですか,0.0
2537,いわゆる,はぁー,あー,0.0
2538,いわれて,そうなんですね,すご丈夫丈夫丈夫で,0.0
2539,いわれて,うーん,あー,0.0
2540,いわれて,なるほど,カラオケ,0.0
2541,いわれて,ほうほう,そうね,0.0
2542,い大学ではない,ああ,うーんははですたね,0.0
2543,い大学ではない,あーはいはいはい,そうてんですね,0.0
2544,い大学ではないので,あそうなんですか,そう,6.702145341854094e-232
2545,い大学ではないので,あっそーなんですねー,あーはい,1.5319719891192393e-231
2546,い大学ではないので,わーそうなんですか,そう,6.702145341854094e-232
2547,い大学ではないので,あはい,あー,0.0
2548,い大学ではないので,あそうなんですか,うーんそういくつねーどうぞあらだけだけ,1.2882297539194154e-231
2549,うううちの,最近覚えられたんですね,そうなんですね,4.603819786215014e-78
2550,うううちの近くの,はいお近くに,あ付き合いがずっと,0.0
2551,うそうそ偽りのない,凄い,そうよね,0.0
2552,うそうそ偽りのない,うーん,いえいえいえいえないです,0.0
2553,うちなどは,映画,そうな,0.0
2554,うっかりしますと,はいうっかりされると,そうー,0.0
2555,うっかりしますと,あええ,そうなんですね,0.0
2556,うれしいことで,ねー,ケンケン跳びですか,1.2882297539194154e-231
2557,うれしいことで,その第一歩ですね,いやとっとって,0.0
2558,うれしいことでございます,ほんとにすすごいいいことですよねー,懐かしいはいました,0.0
2559,うれしいことでございます,はいはいそうなんですね,絶対絶対ください最後,0.0
2560,うれしいことでございます,嬉しいことですね,あー,0.0
2561,うれしいことでございます,そうですよねはい,あんですね,8.636168555094496e-78
2562,うれしいことでございます,そうですね,あーーそうなんじゃないですね,5.072841446586652e-78
2563,うわーこれから,良かったですね,そう,0.0
2564,うわーこれから,へえ,うーんですね,8.121328445417258e-155
2565,うわーこれからまたあたしは,うーん,そう,0.0
2566,うわーこれからまたあたしは目が見えて,あはい,いいでしょうか,0.0
2567,うわーっと,はあ,あーですかですね,0.0
2568,うわーっと声が出る,あー,はいそうですねんですね,0.0
2569,うわーっと声が出るほど,うーん,あー,0.0
2570,うわーっと声が出るほど,あそうなんですか,わあ方にんです,6.867731683891005e-155
2571,うわーっと声が出るほど,うんそうですね,あへぇー,1.384292958842266e-231
2572,うんあるいは,そうですねゴルフ,小学校ですね,1.646211035903463e-231
2573,うんあるいは,はいゴルフを,そうんですね,1.6954057018456463e-231
2574,うんあるいは,そうですよね,竹とんぼ竹とんぼ,0.0
2575,うんあるいはあー,ずっとやってこられたゴルフ,そうですんですねー,0.0
2576,うん曲は本当に平凡な歌謡曲とか,あー,あですねですね,9.97486269044271e-232
2577,うん曲は本当に平凡な歌謡曲とか,へー,そうですよね,9.53091075863908e-155
2578,うん曲は本当に平凡な歌謡曲とか,そうですかーえーえー,あそうですですね,6.867731683891005e-155
2579,うん曲は本当に平凡な歌謡曲とか,ああ昔ながらの,あです,1.5319719891192393e-231
2580,うー,そうですか,うーんですね,1.133422688662942e-154
2581,うー,笑,残念ですよねね,1.4488496539373276e-231
2582,うー,わー凄いうん,あそうんですね,7.380245217279165e-78
2583,うー,そうなんですか,あですか,1.133422688662942e-154
2584,うー,凄い,足に引っ掛けるんですね,5.775353993361614e-78
2585,うー,そうなんですね,そう,1.821831989445342e-231
2586,うーん,うーん,そうなんですね,0.0
2587,うーん,してもらいたいこと,よかったです,0.0
2588,うーん,そうねなんだろう,あーはい,1.5319719891192393e-231
2589,うーん,はいどうでしょうか,あー,0.0
2590,うーん,なんでしょうか,あですか,9.918892480173173e-232
2591,うーんいじくるのは好きですねで,へー,あそうそうか楽しですね,1.04198122363916e-154
2592,うーんいじくるのは好きですねで,えーそうですかー,いやとっとって,0.0
2593,うーんいじくるのは好きですねで,うんうーん,そうですねー,1.491668146240062e-154
2594,うーんいじくるのは好きですねで,はーそうなんですね,そうはですね,8.827104774815964e-155
2595,うーんいじくるのは好きですねで,あーいいですねーうーん,そうなかましたあたしも,1.1640469867513693e-231
2596,うーんいじくるのは好きですねで,あそうお花なんですね,へー,1.821831989445342e-231
2597,うーんいじくるのは好きですねで,あーそうなんですか,あーですかね,8.827104774815964e-155
2598,うーんいじくるのは好きですねで,あははそうですか,教員ーそうですかね,7.262123179505913e-78
